factor	GD	1	1	387647	135967	0.848391051179	-0.952735253140945	-0.999885315791984	32	25	0.0000000806145797594203
issue	GD	3	2	225316	95078	0.816907051282	-0.966859518260879	-0.99939018248172	32	25	0.0000012482469065667773
tool	GD	1	1	75436	38515	0.695655601986	-0.921206573420218	-0.998207927869521	32	25	0.00000041425844424412747
function	GD	1	1	42212	23882	0.629045449234	-0.862057509555214	-0.997117795787901	32	25	0.0000007403108120913485
datum	GD	1	1	35536	18119	0.661938879953	-0.871833949328395	-0.999555680636686	32	25	0.0000008793899144529491
facility	GD	1	1	42600	17896	0.658525485436	-1.00701955310555	-0.998916668671258	32	25	0.0000007335680751173709
exception	GD	1	1	19088	14859	0.458983156581	-0.64768711059283	-0.998102520812245	32	25	0.000001637154233025985
solution	GD	1	1	13302	10565	0.501522280653	-0.652816379194655	-0.995039391901281	32	25	0.0000023492707863479177
agent	GD	3	3	23491	9614	0.635841836734	-0.978005343948924	-0.986305100725774	32	25	0.000011972670384402538
unit	GD	1	1	9593	6732	0.471854930109	-0.726678746414521	-0.998094820301806	32	25	0.000003257583654748254
module	GD	3	3	5711	4112	0.453670886075	-0.701627176357025	-0.992693949855422	32	25	0.00004924706706356155
protein	gd	1	1	9757	3759	0.747728860936	-0.979506044672148	-0.998531456401191	32	25	0.0000032028287383417036
chemical agent	GD	1	1	806	452	0.309734513274	NULL	NULL	32	25	0.00003877171215880893
viral protein	gd	1	1	193	121	0.777777777777	NULL	NULL	32	25	0.00016191709844559586
glycoproteins	gd	1	1	156	95	0.533333333333	NULL	NULL	32	25	0.00020032051282051281
large contractor	GD	1	1	39	33	0.529411764705	NULL	NULL	32	25	0.0008012820512820513
graphic library	GD	1	1	39	19	0.625000000000	NULL	NULL	32	25	0.0008012820512820513
large prime contractor	GD	1	1	9	8	0.142857142857	NULL	NULL	32	25	0.003472222222222222
envelope glycoproteins	gd	2	2	4	2	1.000000000000	NULL	NULL	32	25	0.03125
herpes virus protein	gd	1	1	2	2	0.500000000000	NULL	NULL	32	25	0.015625
image manipulation library	GD	1	1	2	2	1.000000000000	NULL	NULL	32	25	0.015625
soluble glycoproteins	gd	1	1	2	2	1.000000000000	NULL	NULL	32	25	0.015625
viral membrane protein	gd	1	1	2	2	1.000000000000	NULL	NULL	32	25	0.015625
actual medical issue	GD	1	1	1	1	1.000000000000	NULL	NULL	32	25	0.03125
php image creation library	GD	1	1	1	1	1.000000000000	NULL	NULL	32	25	0.03125
material	Gd 2 O 3	2	2	143930	32598	0.749045497931	-1.1568713498048	-0.999182060889109	3	2	0.000009263762477130087
high-k dielectric material	Gd 2 O 3	1	1	24	16	0.777777777777	NULL	NULL	3	2	0.013888888888888888
low-symmetry crystalline complex	Gd 2-	1	1	1	1	NULL	NULL	NULL	1	1	1
counterexamples	GD 659and74pscaandb	1	1	26	18	0.133333333333	NULL	NULL	1	1	0.038461538461538464
business leader	GD Birla	1	1	576	456	0.565891472868	NULL	NULL	1	1	0.001736111111111111
company	GD Consulting	1	1	179680	60371	0.842936304593	-1.03357952017315	-0.998973440336579	1	1	0.000005565449688334818
ce based oxide ionic conductor	Gd doped CeO2	1	1	1	1	NULL	NULL	NULL	1	1	1
peer	GD Express Carrier Bhd	1	1	851	653	0.504201680672	NULL	NULL	1	1	0.0011750881316098707
event	GD Festival	1	1	123961	51792	0.737717908082	-0.949868238636836	-0.999824671649749	1	1	0.000008067053347423786
module	GD for graphics application	1	1	5711	4112	0.453670886075	-0.701627176357025	-0.992693949855422	1	1	0.0001751006828926633
renowned school	GD Goenka	3	3	89	64	0.827586206896	NULL	NULL	4	2	0.025280898876404494
prominent school	GD Goenka	1	1	55	45	0.368421052631	NULL	NULL	4	2	0.004545454545454545
restaurant & hotel project	GD Goenka World School	1	1	9	8	NULL	NULL	NULL	1	1	0.1111111111111111
Complementary information	GD graphics support	1	1	89	67	0.325581395348	NULL	NULL	1	1	0.011235955056179775
project	GD image library	1	1	51739	38387	0.631297709923	-0.716913383950669	-0.999422658457143	1	1	0.000019327779817932315
burnable poison	Gd in the fuel	1	1	10	4	0.500000000000	NULL	NULL	1	1	0.1
computer manufacturer	GD Itronix	1	1	487	79	0.452830188679	NULL	NULL	1	1	0.002053388090349076
top kiwi player	GD Jones	1	1	1	1	NULL	NULL	NULL	1	1	1
naval ship	GD LCS	1	1	15	15	0.250000000000	NULL	NULL	1	1	0.06666666666666667
feature	GD Library	1	1	189281	97817	0.772716752302	-0.891365724717197	-0.998425487959618	4	4	0.000001320787612068829
topic	GD Library	1	1	153702	66509	0.761890903043	-0.980433981430808	-0.997776502791806	4	4	0.0000016265240530376963
graphic package	gd library	1	1	84	56	0.343750000000	NULL	NULL	4	4	0.002976190476190476
external module	GD library	1	1	9	9	0.571428571428	NULL	NULL	4	4	0.027777777777777776
local producer	GD Midea	1	1	114	84	0.782608695652	NULL	NULL	1	1	0.008771929824561403
industry player	GD Midea Lighting Electric Manufacturing Co Ltd	1	1	574	404	0.336170212765	NULL	NULL	1	1	0.0017421602787456446
band	gd old rock band	1	1	30649	10132	0.750372578241	-1.08724359942632	-0.990625439226499	2	2	0.000016313745962347873
rock band	gd old rock band	1	1	623	396	0.652968036529	NULL	NULL	2	2	0.0008025682182985554
group	GD Recon	1	1	69745	39030	0.733430577080	-0.877338451303871	-0.998399048566506	1	1	0.00001433794537242813
directorate	GD SANCO	1	1	45	38	0.111111111111	NULL	NULL	1	1	0.022222222222222223
item	GD Screen	1	1	275795	85728	0.801978925726	-1.12779255116892	-0.997854971174332	1	1	0.0000036258815424500083
External sub-units	GD section	1	1	1	1	NULL	NULL	NULL	1	1	1
plugins	GD Star Rating	1	1	773	428	0.517699115044	NULL	NULL	1	1	0.00129366106080207
feature	GD support	1	1	189281	97817	0.772716752302	-0.891365724717197	-0.998425487959618	2	2	0.000002641575224137658
functionality	GD support	1	1	3781	2994	0.473354231974	-0.622688728320858	-0.992311157849031	2	2	0.0001322401481089659
topic	GD technique	2	1	153702	66509	0.761890903043	-0.980433981430808	-0.997776502791806	2	1	0.00001301219242430157
topic	Gd theory	1	1	153702	66509	0.761890903043	-0.980433981430808	-0.997776502791806	1	1	0.000006506096212150785
publication	GD USA	1	1	15724	7119	0.676279069767	-0.944959831469237	-0.999057856035507	1	1	0.0000635970490969219
short term program	GD&T	1	1	17	16	0.333333333333	NULL	NULL	1	1	0.058823529411764705
book	Gd's New Day	1	1	14888	10465	0.636247877758	-0.715835222877908	-0.997239441392897	1	1	0.00006716818914562064
contrast agent	Gd-DTPA	3	3	205	126	0.419354838709	NULL	NULL	21	16	0.0020905923344947735
paramagnetic substance	Gd-DTPA	3	2	31	13	0.333333333333	NULL	NULL	21	16	0.013824884792626727
paramagnetic contrast agent	Gd-DTPA	2	2	12	10	1.000000000000	NULL	NULL	21	16	0.015873015873015872
exogenous marker	Gd-DTPA	1	1	12	9	0.625000000000	NULL	NULL	21	16	0.003968253968253968
Metal chelates	Gd-DTPA	1	1	8	8	0.333333333333	NULL	NULL	21	16	0.005952380952380952
conventional contrast agent	Gd-DTPA	1	1	6	5	1.000000000000	NULL	NULL	21	16	0.007936507936507936
Gadolinium chelates	Gd-DTPA	1	1	3	3	1.000000000000	NULL	NULL	21	16	0.015873015873015872
extracellular MRI contrast agent	Gd-DTPA	1	1	2	2	1.000000000000	NULL	NULL	21	16	0.023809523809523808
positive contrast agent	Gd-DTPA	1	1	2	2	0.500000000000	NULL	NULL	21	16	0.023809523809523808
acyclic chelates	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
Acyclic ligands	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
conventional hepatobiliary contrast agent	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
low molecular weight contrast agent	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
MRI agent	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
soluble paramagnetic compound	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
T.sub.1-reduced contrast agent	Gd-DTPA	1	1	1	1	1.000000000000	NULL	NULL	21	16	0.047619047619047616
small molecule non-specific agent	Gd-DTPA for MRI	2	2	2	1	NULL	NULL	NULL	2	1	1
MRI methodology	Gd-DTPA image enhancement in the eye	1	1	4	2	NULL	NULL	NULL	1	1	0.25
CDs	GD-ROM	1	1	572	558	0.531914893617	NULL	NULL	1	1	0.0017482517482517483
deterministic replacement scheme	GD-Size an optimal formula for determining the best cached	1	1	1	1	NULL	NULL	NULL	1	1	1
contrast material	Gd-TDPA on MR imaging	1	1	11	10	NULL	NULL	NULL	1	1	0.09090909090909091
rare earth oxide thin film	Gd.sub.2 O.sub.3 thin film	1	1	2	2	NULL	NULL	NULL	1	1	0.5
rare earth oxide thin film	Gd.sub.2O.sub.3 thin film	1	1	2	2	NULL	NULL	NULL	1	1	0.5
glycolipids	GD2	1	1	27	20	0.833333333333	NULL	NULL	8	4	0.004629629629629629
carbohydrate antigen	GD2	1	1	33	16	0.800000000000	NULL	NULL	8	4	0.003787878787878788
Gangliosides	GD2	5	4	29	9	1.000000000000	NULL	NULL	8	4	0.10775862068965518
